dep,dep_lat,dep_lng,crash,crash_lat,crash_lng
"Brazzaville-Maya Maya Airport (BZV/FCBB), Congo",-4.250653,15.2575148,near Ndjolé (   Gabon),-0.1882802,10.7605239
"Fort Lauderdale-Executive Airport, FL (FXE/KFXE), United States of America",26.1974892,-80.1706483,Cancún Airport (CUN) (   Mexico),21.0403409,-86.873564
"Algiers-Houari Boumediene Airport (ALG/DAAG), Algeria",36.6975267,3.2067834,Oran-es Senia Airport (ORN) (   Algeria),35.6202476,-0.6061329999999999
"Hat Yai Airport (HDY/VTSS), Thailand",6.936216099999999,100.3937206,Hat Yai Airport (HDY) (   Thailand),6.936216099999999,100.3937206
"Jeddah-King Abdulaziz International Airport (JED/OEJN), Saudi Arabia",21.687963,39.143631,Jeddah-King Abdulaziz International Airport (JED) (   Saudi Arabia),21.6707887,39.1505393
"Sint Maarten-Juliana Airport (SXM/TNCM), Sint Maarten",18.0418698,-63.1130821,Nevis-Newcastle Airport (NEV) (   St. Kitts and Nevis),17.2052436,-62.5923146
"Sharjah Airport (SHJ/OMSJ), United Arab Emirates",25.3284352,55.5122577,15 km (9.4 mls) from  Khartoum (   Sudan),15.5006544,32.5598994
"Anchorage-Ted Stevens International Airport, AK (ANC/PANC), United States of America",61.17588629999999,-149.9900792,"Louisville-Standiford Field, KY (SDF) (   United States of America)",38.175662,-85.7369231
"Goma Airport (GOM/FZNA), Congo (Democratic Republic)",-1.6630866,29.2376757,10 km (6.3 mls) from  Biega (   Congo (Democratic Republic)),-2.3797222,28.6861111
"Bari-Palese Airport (BRI/LIBD), Italy",41.137508,16.765202,26 km (16.3 mls) NE off  Palermo-Punta Raisi Airport (PMO) (   Italy),38.1824001,13.1005819
"Neiva-Benito Salas Airport (NVA/SKNV), Colombia",2.9470502,-75.2928233,Bogotá-Eldorado Airport (BOG) (   Colombia),4.7014128,-74.1444969
"Zanzibar-Kisauni Airport (ZNZ/HTZA), Tanzania",-6.2185336,39.221379,Nairobi-Jomo Kenyatta International Airport (NBO) (   Kenya),-1.3227102,36.9260693
"Zürich-Kloten Airport (ZRH/LSZH), Switzerland",47.4582165,8.5554755,London City Airport (LCY) (   United Kingdom),51.5048437,0.049518
"Yerevan-Zvartnots Airport (EVN/UDYZ), Armenia",40.1491782,44.3988571,Yerevan-Zvartnots Airport (EVN) (   Armenia),40.1491782,44.3988571
"Mmabatho Mafikeng International Airport (MBD/FAMM), South Africa",-25.8033821,25.5395483,Lanseria Airport (HLA) (   South Africa),-25.937751,27.926416
"Denver International Airport, CO (DEN/KDEN), United States of America",39.8560963,-104.6737376,"Phoenix-Sky Harbor International Airport, AZ (PHX) (   United States of America)",33.4372686,-112.0077881
"Santiago de los Caballeros-Cibao International Airport (STI/MDST), Dominican Republic",19.4021334,-70.6019073,"Caribbean Sea, off Turks and Caicos Islands (   Atlantic Ocean)",21.694025,-71.797928
"Amsterdam-Schiphol International Airport (AMS/EHAM), Netherlands",52.3105386,4.7682744,London City Airport (LCY) (   United Kingdom),51.5048437,0.049518
"Goma Airport (GOM/FZNA), Congo (Democratic Republic)",-1.6630866,29.2376757,3 km (1.9 mls) from  Isiro-Matari Airport (IRP) (   Congo (Democratic Republic)),2.7722364,27.6082774
"Pointe Noire Airport (PNR/FCPP), Congo",-4.811992399999999,11.8863206,11 km (6.9 mls) SE of Brazzaville-Maya Maya Airport (BZV) (   Congo),-4.250653,15.2575148
"New York-John F. Kennedy International Airport, NY (JFK/KJFK), United States of America",40.6413111,-73.77813909999999,"New York-John F. Kennedy International Airport, NY (JFK) (   United States of America)",40.6413111,-73.77813909999999
"Porto Alegre-Canoas Air Base, RS (SBCO), Brazil",-29.9408784,-51.14696310000001,"near Bom Jardim da Serra, SC (   Brazil)",-28.3401862,-49.6246277
"Qalat Airstrip, Afghanistan",32.1029636,66.9064717,Walan Rabat Landing Zone (   Afghanistan),33.9715904,-6.8498129
"Fort Lauderdale-Executive Airport, FL (FXE/KFXE), United States of America",26.1974892,-80.1706483,"Fort Lauderdale Executive Airport, FL (FXE) (   United States of America)",26.1974892,-80.1706483
"Paris-Orly Airport (ORY/LFPO), France",48.7262433,2.3652472,Lorient-Lann Bihoué Airport (LRT) (   France),47.7540962,-3.4372777
"Rio de Janeiro-Santos Dumont Airport, RJ (SDU/SBRJ), Brazil",-22.9111438,-43.1648755,"Juiz De Fora-Francisco De Assis Airport, MG (JDF) (   Brazil)",-21.791975,-43.385565
"Entebbe Airport (EBB/HUEN), Uganda",0.0435913,32.4417943,Yida Airstrip (   South Sudan),10.1169891,30.0839581
"Greenwood County Airport, SC (GRD/KGRD), United States of America",34.2472938,-82.15328319999999,"Greenwood County Airport, SC (GRD) (   United States of America)",34.2472938,-82.15328319999999
"Reykjavík-Keflavík International Airport (KEF/BIKF), Iceland",63.97860290000001,-22.635036,Reykjavík-Keflavík International Airport (KEF) (   Iceland),63.97860290000001,-22.635036
"Mendoza-El Plumerillo Airport, MD (MDZ/SAME), Argentina",-32.8278295,-68.7984969,"Mendoza-El Plumerillo Airport, MD (MDZ) (   Argentina)",39.1774042,-76.6683922
"Sam Neua Airport (NEU/VLSN), Laos",20.4170831,104.04787,Sam Neua Airport (NEU) (   Laos),20.4170831,104.04787
"Johannesburg-O.R. Tambo International Airport (JNB/FAOR), South Africa",-26.1366728,28.2411459,Lanseria Airport (HLA) (   South Africa),-25.937751,27.926416
"Potosí-Capitán Nicolas Rojas Airport (POI/SLPO), Bolivia",-19.5434179,-65.7230589,Sucre-Juana Azurduy de Padilla International Airport (SRE) (   Bolivia),-19.0137568,-65.2927825
"Roskilde Airport (RKE/EKRK), Denmark",55.5903848,12.12934,near Roskilde Airport (RKE) (   Denmark),55.5903848,12.12934
"Bedford-Hanscom Field, MA (BED/KBED), United States of America",42.46810809999999,-71.2877395,"Bedford-Hanscom Field, MA (BED) (   United States of America)",42.46810809999999,-71.2877395
"Milano-Malpensa Airport (MXP/LIMC), Italy",45.6300625,8.7255307,Blackbushe Airport (BBS/EGLK) (   United Kingdom),51.322724,-0.839332
"La Crosse Municipal Airport, WI (LSE/KLSE), United States of America",43.8753591,-91.2634558,"La Crosse Municipal Airport, WI (LSE) (   United States of America)",43.8753591,-91.2634558
"Yellowknife Airport, NT (YZF/CYZF), Canada",62.4708416,-114.4379987,"Déline Airport, NT (YWJ) (   Canada)",65.2091434,-123.4358638
"New York-John F. Kennedy International Airport, NY (JFK/KJFK), United States of America",40.6413111,-73.77813909999999,"New York-John F. Kennedy International Airport, NY (JFK) (   United States of America)",40.6413111,-73.77813909999999
"New York-John F. Kennedy International Airport, NY (JFK/KJFK), United States of America",40.6413111,-73.77813909999999,"New York-John F. Kennedy International Airport, NY (JFK) (   United States of America)",40.6413111,-73.77813909999999
"New York-John F. Kennedy International Airport, NY (JFK/KJFK), United States of America",40.6413111,-73.77813909999999,"New York-John F. Kennedy International Airport, NY (JFK) (   United States of America)",40.6413111,-73.77813909999999
"Jeddah-King Abdulaziz International Airport (JED/OEJN), Saudi Arabia",21.687963,39.143631,Asmara International Airport (ASM) (   Eritrea),15.285,38.901667
"Madinah-Mohammad Bin Abdulaziz Airport (MED/OEMA), Saudi Arabia",24.5537422,39.7150786,Jeddah-King Abdulaziz International Airport (JED) (   Saudi Arabia),21.6707887,39.1505393
"Boufarik Air Base (DAAK), Algeria",36.5848591,2.9076094,near Boufarik Airport (   Algeria),36.6975267,3.2067834
"Paris-Orly Airport (ORY/LFPO), France",48.7262433,2.3652472,Grenouillet (   France),43.5251639,6.389482
"London-Heathrow Airport (LHR/EGLL), United Kingdom",51.4700223,-0.4542955,Nairobi-Jomo Kenyatta International Airport (NBO) (   Kenya),-1.3227102,36.9260693
"Reykjavík-Keflavík International Airport (KEF/BIKF), Iceland",63.97860290000001,-22.635036,8 km (5 mls) SW of Narsarsuaq (   Greenland),61.156703,-45.4254299
"Buenos Aires/Ezeiza-Ministro Pistarini Airport, BA (EZE/SAEZ), Argentina",-34.8150044,-58.53482839999999,Melo Airport (MLZ) (   Uruguay),-32.3394381,-54.2237676
"Milwaukee-General Mitchell Airport, WI (MKE/KMKE), United States of America",42.9475534,-87.89664599999999,"near Watertown, WI (   United States of America)",43.1947211,-88.7289918
"Star-Snake River Skydiving Airport, ID, United States of America",43.729321,-116.512949,"ca 55 km WSW of Naches, WA (   United States of America)",46.730958,-120.699516
"Madinah-Mohammad Bin Abdulaziz Airport (MED/OEMA), Saudi Arabia",24.5537422,39.7150786,Jeddah-King Abdulaziz International Airport (JED) (   Saudi Arabia),21.6707887,39.1505393
"Amsterdam-Schiphol Municipal Airport (AMS/EHAM), Netherlands",52.3105386,4.7682744,near Amsterdam-Schiphol Municipal Airport (AMS) (   Netherlands),52.3105386,4.7682744
"Hempstead-Roosevelt Field, NY, United States of America",40.7381077,-73.6129038,"near Hempstead-Roosevelt Field, NY (   United States of America)",40.7381077,-73.6129038
"Amsterdam-Schiphol Municipal Airport (AMS/EHAM), Netherlands",52.3105386,4.7682744,near Amsterdam-Schiphol Municipal Airport (AMS) (   Netherlands),52.3105386,4.7682744
"Medford-Jackson County Airport, OR (MFR/KMFR), United States of America",42.36833619999999,-122.8742933,"1,2 km (0.8 mls) off  Point Reyes, CA (   United States of America)",38.017769,-122.9912711
"Amsterdam-Schiphol Municipal Airport (AMS/EHAM), Netherlands",52.3105386,4.7682744,near Amsterdam-Schiphol Municipal Airport (AMS) (   Netherlands),52.3105386,4.7682744
"Port Moresby-Wards Airfield, Papua New Guinea",-9.443800399999999,147.1802671,13 km (8.1 mls) from  Port Moresby (   Papua New Guinea),-9.443800399999999,147.1802671
"Chilbolton-USAAF Station AAF-404, United Kingdom",51.1555297,-1.4419509,SW of Retie (   Belgium),51.2669664,5.0842508
"Augusta-Bush Field, GA (AGS/KAGS), United States of America",33.3688534,-81.9657651,"1,6 km (1 mls) NW of Jacksonville AAB, FL (   United States of America)",30.37453,-81.69019
"Fairbanks-Weeks Field, AK, United States of America",64.837739,-147.7450838,"Nome, AK (   United States of America)",64.5011111,-165.4063889
"Newark International Airport, NJ (EWR/KEWR), United States of America",40.6895314,-74.1744624,"5 km (3.1 mls) NW of Charleston, SC (   United States of America)",32.7764749,-79.93105120000001
"Barranquilla-Ernesto Cortissoz Airport (BAQ/SKBQ), Colombia",10.8866016,-74.776425,30 km (18.8 mls) NW of Bogotá (   Colombia),4.710988599999999,-74.072092
"Felixstowe RNAS, United Kingdom",51.961726,1.351255,W off Southend Pier (   United Kingdom),51.5319491,0.7163242
"Amsterdam-Schiphol International Airport (AMS/EHAM), Netherlands",52.3105386,4.7682744,near Leeuwarden (   Netherlands),53.2012334,5.7999133
"Newark International Airport, NJ (EWR/KEWR), United States of America",40.6895314,-74.1744624,"E of Columbus-Port Columbus International Airport, OH (CMH) (   United States of America)",39.9999399,-82.8871767
"Stalinabad Airport (DYU/UTDD), Tajikistan",38.5486429,68.8154959,31 km (19.4 mls) W of Leninabad (   Tajikistan),40.26751549999999,69.6452877
"Okinawa-Naha AFB (AHA), Japan",26.3556897,127.7678754,1930 km (1206.3 mls) SW off  Hawaii (   Pacific Ocean),19.8967662,-155.5827818
"Lae Airfield, Papua New Guinea",-6.569721899999999,146.726111,Lae Airfield (   Papua New Guinea),-6.569721899999999,146.726111
"San Francisco International Airport, CA (SFO/KSFO), United States of America",37.6213129,-122.3789554,"near San Francisco, CA (   United States of America)",37.7749295,-122.4194155
"Paris-Orly Airport (ORY/LFPO), France",48.7262433,2.3652472,London-Gatwick Airport (LGW) (   United Kingdom),51.1536621,-0.1820629
"New York-John F. Kennedy International Airport, NY (JFK/KJFK), United States of America",40.6413111,-73.77813909999999,"New York-John F. Kennedy International Airport, NY (JFK) (   United States of America)",40.6413111,-73.77813909999999
"Benton Harbor-Ross Field, MI (BEH/KBEH), United States of America",42.1258264,-86.43272789999999,"off Racine, WI (   United States of America)",42.7261309,-87.78285230000002
"New York-John F. Kennedy International Airport, NY (JFK/KJFK), United States of America",40.6413111,-73.77813909999999,"New York-John F. Kennedy International Airport, NY (JFK) (   United States of America)",40.6413111,-73.77813909999999
"Phan Rang Air Base (PHA/VVPR), Vietnam",11.6326972,108.95067,24 km (15 mls) SW of Cam Ranh (   Vietnam),11.9662117,109.1915578
"San Francisco International Airport, CA (SFO/KSFO), United States of America",37.6213129,-122.3789554,"Vancouver International Airport, BC (YVR) (   Canada)",49.1966913,-123.1815123
"Ufa Airport (UFA/UWUU), Russia",54.5651241,55.8841742,13 km (8.1 mls) NW of Saratov Airport (RTW) (   Russia),51.5581685,46.03130669999999
"San Francisco International Airport, CA (SFO/KSFO), United States of America",37.6213129,-122.3789554,"350 km (218.8 mls) off  Hawaii, USA (   Pacific Ocean)",19.8967662,-155.5827818
"London-Heathrow Airport (LHR/EGLL), United Kingdom",51.4700223,-0.4542955,London-Gatwick Airport (LGW) (   United Kingdom),51.1536621,-0.1820629
"Mariánské Lázne Airport (MKA/LKMR), Czech Republic",49.9237482,12.7235151,Nürnberg Airport (NUE) (   Germany),49.4971202,11.079808
"Reykjavík-Keflavík International Airport (KEF/BIKF), Iceland",63.97860290000001,-22.635036,"New York-John F. Kennedy International Airport, NY (JFK) (   United States of America)",40.6413111,-73.77813909999999
"Galveston-Scholes Field, TX (GLS/KGLS), United States of America",29.268249,-94.855226,"Galveston-Scholes Field, TX (GLS) (   United States of America)",29.268249,-94.855226
"Bombay-Santacruz Airport (BOM/VABB), India",19.0931403,72.8567534,Roma-Fiumicino Airport (FCO) (   Italy),41.7998868,12.2462384
"Pagadian Airport (PAG/RPMP), Philippines",7.830539699999999,123.4623862,Manila Airport (MNL) (   Philippines),14.5122739,121.016508
"New York-John F. Kennedy International Airport, NY (JFK/KJFK), United States of America",40.6413111,-73.77813909999999,"New York-John F. Kennedy International Airport, NY (JFK) (   United States of America)",40.6413111,-73.77813909999999
"Perth Airport, WA (PER/YPPH), Australia",-31.9385476,115.9672492,"Bronzewing Airport, WA (   Australia)",-27.3833489,121.0058924
"Oshkosh-Wittman Field, WI (OSH/KOSH), United States of America",43.9940218,-88.5513204,"Newton, WI (   United States of America)",43.9937427,-87.7263327
"Tacloban-D. Z. Romualdez Airport (TAC/RPVA), Philippines",11.2267334,125.0261242,45 km (28.1 mls) NE of Cagayan de Oro-Lumbia Airport (CGY) (   Philippines),8.4078222,124.6114007
"New York-John F. Kennedy International Airport, NY (JFK/KJFK), United States of America",40.6413111,-73.77813909999999,"New York-John F. Kennedy International Airport, NY (JFK) (   United States of America)",40.6413111,-73.77813909999999
"Denver International Airport, CO (DEN/KDEN), United States of America",39.8560963,-104.6737376,"near Denver International Airport, CO (DEN) (   United States of America)",39.8560963,-104.6737376
"Gwalior Airport (GWL/VIGR), India",26.2854993,78.217173,2 km (1.3 mls) W of Delhi-Indira Gandhi International Airport (DEL) (   India),28.5561624,77.0999578
"Karachi International Airport (KHI/OPKC), Pakistan",24.9007815,67.16810269999999,Jamshedpur (   India),22.8045665,86.2028754
"El Palomar Airport, BA (EPA/SADP), Argentina",-34.605503,-58.5990473,"Morón Air Base, BA (   Argentina)",-34.6714445,-58.63762790000001
"Tucumán-Benj Matienzo Airport, TU (TUC/SANT), Argentina",-26.8356991,-65.1084635,"near San Pedro de Colalao, TU (   Argentina)",-26.2403967,-65.4997154
"Philadelphia-North Philadelphia Airport, PA (PNE/KPNE), United States of America",40.078124,-75.0098314,"Louisville-Standiford Field, KY (SDF) (   United States of America)",38.175662,-85.7369231
"Adana Airport (ADA/LTAF), Turkey",36.98585449999999,35.2881528,near Adana (   Turkey),36.9914194,35.3308285
"Winnipeg International Airport, MB (YWG/CYWG), Canada",49.9098283,-97.2365461,"Moose Jaw, SK (   Canada)",50.3915811,-105.5348562
"Cúcuta-Camilo Daza Airport (CUC/SKCC), Colombia",7.9271798,-72.5081768,Capacho (   Venezuela),7.822435499999999,-72.3224683
"Smyrna-Sewart AFB, TN (MQY/KMQY), United States of America",36.004326,-86.52589499999999,"11 km (6.9 mls) N of Newburg, PA (   United States of America)",40.1373098,-77.55471
"Zaragoza Airport (ZAZ/LEZG), Spain",41.661293,-1.0442499,S off Barcelona Airport (BCN) (   Spain),41.297445,2.0832941
"Barreiras Airport, BA (BRA/SNBR), Brazil",-12.0787043,-45.0105022,"near Barreiras, BA (   Brazil)",-12.1477483,-44.9953475
"Taipei-Songshan Airport (TSA/RCSS), Taiwan",25.067566,121.552699,10 km (6.3 mls) NE of Taipei-Songshan Airport (TSA) (   Taiwan),25.067566,121.552699
"Okinawa-Naha Airport (OKA/ROAH), Japan",26.2064033,127.6465422,8 km (5 mls) NE off  Polillo Island (   Philippines),14.7749602,121.9226409
"Iloilo-Mandurriao Airport (ILO/RPVI), Philippines",10.8315005,122.4962073,Mount Baco (   Philippines),12.7433993,121.1252135
"Kuybyshev Airport (KUF/UWWW), Russia",53.5063217,50.1513998,"1,2 km (0.8 mls) NE of Ulyanovsk Airport (ULY) (   Russia)",54.4140811,48.8023409
"Terceira-Lajes Airport, Azores (TER/LPLA), Portugal",38.75388,-27.0869431,Atlantic Ocean (   Atlantic Ocean),-14.5994134,-28.6731465
"Palmdale AFB, CA (PMD/KPMD), United States of America",34.6274989,-118.0832977,"Oat Mountain, CA (   United States of America)",34.3297222,-118.6006433
"Leeds/Bradford Airport (LBA/EGNM), United Kingdom",53.86794339999999,-1.6615306,Groglin Fell (   United Kingdom),54.817704,-2.665338
"Manizales-La Nubia Airport (MZL/SKMZ), Colombia",5.0291114,-75.46919729999999,Municipio de Marulanda (   Colombia),5.2843859,-75.259705
"Rapid City-Ellsworth AFB, SD (RCA/KRCA), United States of America",44.1538145,-103.0901656,"32 km (20 mls) NE of Spokane, WA (   United States of America)",47.6732281,-117.2393748
